conf/fedcsis,CONFERENCE ON COMPUTER SCIENCE AND INTELLIGENCE SYSTEMS,B,https://dblp.org/db/conf/fedcsis
conf/fast,Conference on File and Storage Technologies,A,https://dblp.uni-trier.de/db/conf/fast
conf/fun,Conference on Fun with Algorithms,National: Italy,https://dblp.uni-trier.de/db/conf/fun
conf/cig,Conference on Games (was Computational Intelligence and Games CIG),C,https://dblp.uni-trier.de/db/conf/cig
conf/ciss,Conference on Information Sciences and Systems,National: USA,https://dblp.uni-trier.de/db/conf/ciss
conf/icin,"Conference on Innovation in Clouds, Internet and Networks",National: France,https://dblp.uni-trier.de/db/conf/icin
conf/cidr,Conference on Innovative Data Systems Research,A,https://dblp.uni-trier.de/db/conf/cidr
conf/ipco,Conference on Integer Programming and Combinatorial Optimization,A,https://dblp.uni-trier.de/db/conf/ipco
conf/mkm,Conference on Intelligent Computer Mathematics,C,https://dblp.org/db/conf/mkm
conf/itp,"Conference on Interactive Theorem Proving (previously TPHOLs, changed in 2009)",A,https://dblp.uni-trier.de/db/conf/itp
conf/colt,Conference on Learning Theory,A*,https://dblp.uni-trier.de/db/conf/colt
conf/scn,Conference on Security and Cryptography for Networks,National: Italy,https://dblp.uni-trier.de/db/conf/scn
conf/softcom,Conference on Software in Telecommunications and Computer Networks,National: Croatia,https://dblp.uni-trier.de/db/conf/softcom
conf/tamc,Conference on Theory and Applications of Models of Computation,B,https://dblp.uni-trier.de/db/conf/tamc
conf/vda,Conference on Visualization and Data Analysis,National: USA,https://dblp.uni-trier.de/db/conf/vda
conf/cdve,"Cooperative Design, Visualization, and Engineering",C,https://dblp.uni-trier.de/db/conf/cdve
conf/sofsem,Current Trends in Theory and Practice of Computer Science,B,https://dblp.uni-trier.de/db/conf/sofsem
conf/dcc,Data Compression Conference,B,https://dblp.uni-trier.de/db/conf/dcc
conf/dawak,Data Warehousing and Knowledge Discovery,B,https://dblp.uni-trier.de/db/conf/dawak
conf/dbpl,Database Programming Languages,B,https://dblp.uni-trier.de/db/conf/dbpl
conf/btw,"Datenbanksysteme für Business, Technologie und Web",National:Germany,https://dblp.org/db/conf/btw
conf/date,"Design, Automation and Test in Europe Conference",B,https://dblp.uni-trier.de/db/conf/date
conf/ACMdis,Designing Interactive Systems,A,https://dblp.uni-trier.de/db/conf/ACMdis
conf/dese,Developments in eSystems Engineering,C,https://dblp.uni-trier.de/db/conf/dese
conf/dlt,Developments in Language Theory,B,https://dblp.uni-trier.de/db/conf/dlt
conf/digra,Digital Games Research Conference,C,https://dblp.uni-trier.de/db/conf/digra
conf/dicta,Digital Image Computing Techniques and Applications,Australasian B,https://dblp.uni-trier.de/db/conf/dicta
conf/dis,Discovery Science,Unranked,https://dblp.uni-trier.de/db/conf/dis
conf/dna,DNA Computing and Molecular Programming,B,https://dblp.uni-trier.de/db/conf/dna
conf/dls,Dynamic Languages Symposium,C,https://dblp.uni-trier.de/db/conf/dls
conf/edm,Educational Data Mining,B,https://dblp.uni-trier.de/db/conf/edm
conf/emas,"EMAS (merger of DALT, AOSE and PROMAS)",B,https://dblp.uni-trier.de/db/conf/emas
conf/emnlp,Empirical Methods in Natural Language Processing,A,https://dblp.uni-trier.de/db/conf/emnlp
conf/eics,Engineering Interactive Computing Systems,Journal Published,https://dblp.uni-trier.de/db/conf/eics
conf/ershov,Ershov Conference,National: Russia,https://dblp.uni-trier.de/db/conf/ershov
conf/eatis,EURO AMERICAN CONFERENCE ON TELEMATICS AND INFORMATION SYSTEMS,C,https://dblp.uni-trier.de/db/conf/eatis
conf/eurovr,Euro Virtual Reality,C,https://dblp.uni-trier.de/db/conf/eurovr
conf/egpgv,Eurographics Symposium on Parallel Graphics and Visualization,B,https://dblp.uni-trier.de/db/conf/egpgv
conf/vissym,Eurographics/IEEE Symposium on Visualization,B,https://dblp.uni-trier.de/db/conf/vissym
conf/ecrts,Euromicro Conference on Real-Time Systems,A,https://dblp.uni-trier.de/db/conf/ecrts
conf/euromicro,Euromicro Conference on Software Engineering and Advanced Applications,B,https://dblp.uni-trier.de/db/conf/euromicro
conf/pdp,"Euromicro International Conference on Parallel, Distributed and Network Based Processing",C,https://dblp.uni-trier.de/db/conf/pdp
conf/eacl,European Association of Computational Linguistics,A,https://dblp.uni-trier.de/db/conf/eacl
conf/ami,European Conference on Ambient Intelligence,C,https://dblp.uni-trier.de/db/conf/ami
conf/ecai,European Conference on Artificial Intelligence,A,https://dblp.uni-trier.de/db/conf/ecai
conf/ecscw,European Conference on Computer Supported Cooperative Work,B,https://dblp.uni-trier.de/db/conf/ecscw
conf/eccv,European Conference on Computer Vision,A*,https://dblp.uni-trier.de/db/conf/eccv
conf/evoW,European Conference on Evolutionary Computation in Combinatorial Optimisation,B,https://dblp.org/db/conf/evoW/
conf/eurogp,European Conference on Genetic Programming,B,https://dblp.uni-trier.de/db/conf/eurogp
conf/ecir,European Conference on Information Retrieval,A,https://dblp.uni-trier.de/db/conf/ecir
conf/ecml,European Conference on Machine Learning and Principles and Practice of Knowledge Discovery in Database (PKDD and ECML combined from 2008),A,https://dblp.uni-trier.de/db/conf/ecml
conf/ecmdafa,European Conference on Modelling Foundations and Applications,NEW,https://dblp.uni-trier.de/db/conf/ecmdafa
conf/ecoop,European Conference on Object-Oriented Programming,A,https://dblp.uni-trier.de/db/conf/ecoop
conf/europlop,European Conference on Pattern Languages of Programs,National: Germany,https://dblp.uni-trier.de/db/conf/europlop
conf/ecsa,European Conference on Software Architecture,A,https://dblp.uni-trier.de/db/conf/ecsa
conf/ecsqaru,European Conference on Symbolic and Quantitative Approaches to Reasoning with Uncertainty,C,https://dblp.uni-trier.de/db/conf/ecsqaru
conf/ectel,European Conference on Technology Enhanced Learning,B,https://dblp.uni-trier.de/db/conf/ectel
conf/edcc,European Dependable Computing Conference,Unranked,https://dblp.uni-trier.de/db/conf/edcc
conf/pvm,European MPI Users' Group Conference,C,https://dblp.uni-trier.de/db/conf/pvm
conf/esec,"European Software Engineering Conference and the ACM SIGSOFT Symposium on the Foundations of Software Engineering (duplicate was listed as ESEC, removed from DB)",A*,https://dblp.uni-trier.de/db/conf/esec
conf/eurospi,European SPI,B,https://dblp.uni-trier.de/db/conf/eurospi
conf/esa,European Symposium on Algorithms,A,https://dblp.uni-trier.de/db/conf/esa
conf/esann,European Symposium on Artificial Neural Networks,B,https://dblp.uni-trier.de/db/conf/esann
conf/esop,European Symposium on Programming,A,https://dblp.uni-trier.de/db/conf/esop
conf/esorics,European Symposium On Research In Computer Security,A,https://dblp.uni-trier.de/db/conf/esorics
conf/eumas,European Workshop on Multi-Agent Systems,C,https://dblp.uni-trier.de/db/conf/eumas
conf/ejc,European-Japanese Conference on Information Modelling and Knowledge Bases,C,https://dblp.uni-trier.de/db/conf/ejc
conf/eurosys,Eurosys Conference,A,https://dblp.uni-trier.de/db/conf/eurosys
emmsad/index.html,Exploring Modelling Methods in Systems Analysis and Design,C,https://dblp.org/db/conf/emmsad/index.html
